Site Name,Currently Being Observed,Latitude,Longitude,Year,First Bloom Date
"Gifu, Japan",True,35.7867449,137.0460777,1990,3/17/1990
"Nagoya, Japan",True,35.1851045,136.8998438,1990,3/17/1990
"Iida, Japan",False,35.5147101,137.8219519,1990,3/28/1990
"Kofu, Japan",True,35.6652481,138.5710441,1990,3/20/1990
"Choshi, Japan",True,35.7345338,140.8272667,1990,3/21/1990
"Tsu, Japan",True,34.7341973,136.5153283,1990,3/22/1990
"Hamamatsu, Japan",False,34.7109786,137.7259431,1990,3/17/1990
"Shizuoka, Japan",True,34.979149,138.38299,1990,3/20/1990
"Tokyo, Japan",True,35.6828387,139.7594549,1990,3/20/1990
"Owase, Japan",False,34.0707815,136.1911394,1990,3/20/1990
"Yokohama, Japan",True,35.444991,139.636768,1990,3/18/1990
"Tateyama, Japan",False,34.9965304,139.8699838,1990,3/20/1990
"Oshima, Japan",False,34.737515,139.400251,1990,3/20/1990
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,1990,3/20/1990
"Hachijojima, Japan",False,33.1024935,139.8076939278656,1990,3/30/1990
"Saigo, Japan",False,32.8728923,130.2439633,1990,3/27/1990
"Matsue, Japan",True,35.468115,133.048768,1990,3/24/1990
"Yonago, Japan",False,35.4276408,133.331459,1990,3/24/1990
"Tottori, Japan",True,35.3555075,133.8678525,1990,3/24/1990
"Toyooka, Japan",False,35.5446737,134.8201126,1990,3/28/1990
"Maizuru, Japan",False,35.4704853,135.34844,1990,3/26/1990
"Hamada, Japan",False,34.8991982,132.0799984,1990,3/20/1990
"Kyoto, Japan",True,35.021041,135.7556075,1990,3/21/1990
"Hikone, Japan",True,35.254276,136.215376,1990,3/23/1990
"Hiroshima, Japan",True,34.3916058,132.4518156,1990,3/20/1990
"Okayama, Japan",True,34.6553944,133.9194595,1990,3/23/1990
"Kobe, Japan",True,34.6932379,135.1943764,1990,3/21/1990
"Osaka, Japan",True,34.6198813,135.490357,1990,3/21/1990
"Sumoto, Japan",False,34.3389909,134.859985,1990,3/21/1990
"Wakayama, Japan",True,34.234617,135.1782181,1990,3/19/1990
"Shionomisaki, Japan",False,33.4377085,135.7549926,1990,3/23/1990
"Nara, Japan",True,34.2963089,135.8816819,1990,3/23/1990
"Matsuyama, Japan",True,33.8395188,132.7653521,1990,3/18/1990
"Takamatsu, Japan",True,34.3425592,134.0465338,1990,3/21/1990
"Uwajima, Japan",False,33.2232315,132.5606514,1990,3/15/1990
"Kochi, Japan",True,33.5680384,133.5394221,1990,3/14/1990
"Tokushima, Japan",True,34.0698307,134.5550353,1990,3/21/1990
"Shimonoseki, Japan",True,33.9577116,130.9415455,1990,3/20/1990
"Izuhara, Japan",False,34.2022882,129.288952,1990,3/18/1990
"Fukuoka, Japan",True,33.6251241,130.6180016,1990,3/14/1990
"Saga, Japan",True,33.2185408,130.1296585,1990,3/17/1990
"Oita, Japan",True,33.1819875,131.4270217,1990,3/16/1990
"Fukue, Japan",False,34.0471135,130.9156608,1990,3/19/1990
"Nagasaki, Japan",True,33.1154683,129.7874339,1990,3/15/1990
"Kumamoto, Japan",True,32.6450475,130.6341345,1990,3/17/1990
"Nobeoka, Japan",False,32.5823063,131.6649034,1990,3/21/1990
"Kagoshima, Japan",True,31.5841689,130.543387,1990,3/22/1990
"Miyazaki, Japan",True,31.9076334,131.4204022,1990,3/19/1990
"Yakushima, Japan",False,30.347925,130.52448324447516,1990,
"Tanegashima, Japan",False,30.591848,130.99589484044418,1990,3/19/1990
"Naze, Japan",True,28.3934485,129.5337385,1990,1/14/1990
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,1990,
"Ishigaki Island, Japan",True,24.3618503,124.1543424,1990,1/5/1990
"Miyakojima, Japan",True,24.813957,125.30557898287014,1990,1/11/1990
"Kumejima, Japan",False,26.341139,126.78905289115316,1990,12/31/1989
"Naha, Japan",True,26.2122345,127.6791452,1990,1/21/1990
"Nago, Japan",False,26.5914524,127.9773062,1990,12/30/1989
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,1990,1/18/1990
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,1990,1/16/1990
"Wakkanai, Japan",True,45.4158108,141.6730309,1991,5/14/1991
"Rumoi, Japan",False,43.941029,141.6368171,1991,5/7/1991
"Asahikawa, Japan",True,43.7627501,142.3579263,1991,5/5/1991
"Abashiri, Japan",True,44.0206027,144.2732035,1991,5/8/1991
"Sapporo, Japan",True,43.061936,141.3542924,1991,5/2/1991
"Iwamizawa, Japan",False,43.1959915,141.7761132,1991,5/4/1991
"Obihiro, Japan",True,42.923809,143.1966324,1991,5/4/1991
"Kushiro, Japan",True,42.9906837,144.3820381,1991,5/11/1991
"Nemuro, Japan",False,43.3301154,145.5829068,1991,5/13/1991
"Muroran, Japan",True,42.3152461,140.9740731,1991,5/2/1991
"Urakawa, Japan",False,42.1684998,142.7680974,1991,5/7/1991
"Esashi, Japan",False,41.8690714,140.1272235,1991,4/30/1991
"Hakodate, Japan",True,41.768793,140.729008,1991,4/28/1991
"Kutchan, Japan",False,42.901741,140.7590818,1991,5/9/1991
"Monbetsu, Japan",False,44.3565151,143.3545224,1991,5/7/1991
"Hiroo, Japan",False,42.285532,143.3116162,1991,5/4/1991
"Shinjo, Japan",False,38.7648577,140.3021449,1991,4/17/1991
"Aomori, Japan",True,40.886943,140.590121,1991,4/24/1991
"Hachinohe, Japan",False,40.5122388,141.4882959,1991,4/19/1991
"Akita, Japan",True,39.6898802,140.342608,1991,4/16/1991
"Morioka, Japan",True,39.7021331,141.1545397,1991,4/17/1991
"Miyako, Japan",False,39.6395835,141.9461177,1991,4/17/1991
"Sakata, Japan",False,38.9147229,139.8364101,1991,4/13/1991
"Yamagata, Japan",True,38.2553393,140.3400205,1991,4/12/1991
"Sendai, Japan",True,38.2677554,140.8691498,1991,4/11/1991
"Fukushima, Japan",True,37.75454,140.4592144,1991,4/9/1991
"Shirakawa, Japan",False,37.1263397,140.2107192,1991,4/12/1991
"Onahama, Japan",False,36.9383759,140.8977807,1991,4/9/1991
"Wajima, Japan",False,37.3905644,136.8994281,1991,4/11/1991
"Aikawa, Japan",False,35.532347,139.297795,1991,4/13/1991
"Niigata, Japan",True,37.6452283,138.7669125,1991,4/11/1991
"Kanazawa, Japan",True,36.5780499,136.6480247,1991,4/7/1991
"Toyama, Japan",True,36.6957569,137.2136215,1991,4/10/1991
"Nagano, Japan",True,36.1143945,138.0319015,1991,4/12/1991
"Takada, Japan",False,34.516288,135.7448226,1991,4/10/1991
"Utsunomiya, Japan",True,36.5549677,139.8828776,1991,4/4/1991
"Fukui, Japan",True,35.9263502,136.6068127,1991,4/6/1991
"Takayama, Japan",False,36.1396246,137.2510322,1991,4/15/1991
"Matsumoto, Japan",False,36.2382047,137.9687141,1991,4/10/1991
"Maebashi, Japan",True,36.3893418,139.0632826,1991,3/31/1991
"Kumagaya, Japan",True,36.1472472,139.3886141,1991,3/29/1991
"Mito, Japan",True,36.3657792,140.4713933,1991,4/5/1991
"Tsuruga, Japan",False,35.6445135,136.0734634,1991,4/4/1991
"Gifu, Japan",True,35.7867449,137.0460777,1991,3/28/1991
"Nagoya, Japan",True,35.1851045,136.8998438,1991,3/28/1991
"Iida, Japan",False,35.5147101,137.8219519,1991,4/5/1991
"Kofu, Japan",True,35.6652481,138.5710441,1991,3/29/1991
"Choshi, Japan",True,35.7345338,140.8272667,1991,4/1/1991
"Tsu, Japan",True,34.7341973,136.5153283,1991,4/1/1991
"Hamamatsu, Japan",False,34.7109786,137.7259431,1991,3/30/1991
"Shizuoka, Japan",True,34.979149,138.38299,1991,3/31/1991
"Tokyo, Japan",True,35.6828387,139.7594549,1991,3/30/1991
"Owase, Japan",False,34.0707815,136.1911394,1991,3/29/1991
"Yokohama, Japan",True,35.444991,139.636768,1991,3/29/1991
"Tateyama, Japan",False,34.9965304,139.8699838,1991,4/3/1991
"Oshima, Japan",False,34.737515,139.400251,1991,3/27/1991
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,1991,3/28/1991
"Hachijojima, Japan",False,33.1024935,139.8076939278656,1991,4/3/1991
"Saigo, Japan",False,32.8728923,130.2439633,1991,4/9/1991
"Matsue, Japan",True,35.468115,133.048768,1991,4/7/1991
"Yonago, Japan",False,35.4276408,133.331459,1991,4/5/1991
"Tottori, Japan",True,35.3555075,133.8678525,1991,4/5/1991
"Toyooka, Japan",False,35.5446737,134.8201126,1991,4/6/1991
"Maizuru, Japan",False,35.4704853,135.34844,1991,4/5/1991
"Hamada, Japan",False,34.8991982,132.0799984,1991,4/4/1991
"Kyoto, Japan",True,35.021041,135.7556075,1991,3/30/1991
"Hikone, Japan",True,35.254276,136.215376,1991,4/4/1991
"Hiroshima, Japan",True,34.3916058,132.4518156,1991,3/31/1991
"Okayama, Japan",True,34.6553944,133.9194595,1991,3/31/1991
"Kobe, Japan",True,34.6932379,135.1943764,1991,3/29/1991
"Osaka, Japan",True,34.6198813,135.490357,1991,3/29/1991
"Sumoto, Japan",False,34.3389909,134.859985,1991,4/3/1991
"Wakayama, Japan",True,34.234617,135.1782181,1991,3/27/1991
"Shionomisaki, Japan",False,33.4377085,135.7549926,1991,3/27/1991
"Nara, Japan",True,34.2963089,135.8816819,1991,3/28/1991
"Matsuyama, Japan",True,33.8395188,132.7653521,1991,3/28/1991
"Takamatsu, Japan",True,34.3425592,134.0465338,1991,3/29/1991
"Uwajima, Japan",False,33.2232315,132.5606514,1991,3/24/1991
"Kochi, Japan",True,33.5680384,133.5394221,1991,3/24/1991
"Tokushima, Japan",True,34.0698307,134.5550353,1991,3/29/1991
"Shimonoseki, Japan",True,33.9577116,130.9415455,1991,4/5/1991
"Izuhara, Japan",False,34.2022882,129.288952,1991,4/3/1991
"Fukuoka, Japan",True,33.6251241,130.6180016,1991,3/29/1991
"Saga, Japan",True,33.2185408,130.1296585,1991,3/29/1991
"Oita, Japan",True,33.1819875,131.4270217,1991,3/28/1991
"Fukue, Japan",False,34.0471135,130.9156608,1991,3/29/1991
"Nagasaki, Japan",True,33.1154683,129.7874339,1991,3/27/1991
"Kumamoto, Japan",True,32.6450475,130.6341345,1991,3/27/1991
"Nobeoka, Japan",False,32.5823063,131.6649034,1991,3/27/1991
"Kagoshima, Japan",True,31.5841689,130.543387,1991,3/24/1991
"Miyazaki, Japan",True,31.9076334,131.4204022,1991,3/20/1991
"Yakushima, Japan",False,30.347925,130.52448324447516,1991,3/25/1991
"Tanegashima, Japan",False,30.591848,130.99589484044418,1991,3/24/1991
"Naze, Japan",True,28.3934485,129.5337385,1991,1/22/1991
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,1991,
"Ishigaki Island, Japan",True,24.3618503,124.1543424,1991,1/24/1991
"Miyakojima, Japan",True,24.813957,125.30557898287014,1991,1/20/1991
"Kumejima, Japan",False,26.341139,126.78905289115316,1991,1/2/1991
"Naha, Japan",True,26.2122345,127.6791452,1991,1/24/1991
"Nago, Japan",False,26.5914524,127.9773062,1991,1/7/1991
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,1991,1/27/1991
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,1991,1/22/1991
"Wakkanai, Japan",True,45.4158108,141.6730309,1992,5/17/1992
"Rumoi, Japan",False,43.941029,141.6368171,1992,5/12/1992
"Asahikawa, Japan",True,43.7627501,142.3579263,1992,5/9/1992
"Abashiri, Japan",True,44.0206027,144.2732035,1992,5/13/1992
"Sapporo, Japan",True,43.061936,141.3542924,1992,5/4/1992
"Iwamizawa, Japan",False,43.1959915,141.7761132,1992,5/9/1992
"Obihiro, Japan",True,42.923809,143.1966324,1992,5/6/1992
"Kushiro, Japan",True,42.9906837,144.3820381,1992,5/17/1992
"Nemuro, Japan",False,43.3301154,145.5829068,1992,5/24/1992
"Muroran, Japan",True,42.3152461,140.9740731,1992,5/6/1992
"Urakawa, Japan",False,42.1684998,142.7680974,1992,5/12/1992
"Esashi, Japan",False,41.8690714,140.1272235,1992,4/28/1992
"Hakodate, Japan",True,41.768793,140.729008,1992,4/28/1992
"Kutchan, Japan",False,42.901741,140.7590818,1992,5/10/1992
"Monbetsu, Japan",False,44.3565151,143.3545224,1992,5/11/1992
"Hiroo, Japan",False,42.285532,143.3116162,1992,5/10/1992
"Shinjo, Japan",False,38.7648577,140.3021449,1992,4/19/1992
"Aomori, Japan",True,40.886943,140.590121,1992,4/22/1992
"Hachinohe, Japan",False,40.5122388,141.4882959,1992,4/21/1992
"Akita, Japan",True,39.6898802,140.342608,1992,4/17/1992
"Morioka, Japan",True,39.7021331,141.1545397,1992,4/21/1992
"Miyako, Japan",False,39.6395835,141.9461177,1992,4/21/1992
"Sakata, Japan",False,38.9147229,139.8364101,1992,4/10/1992
"Yamagata, Japan",True,38.2553393,140.3400205,1992,4/12/1992
"Sendai, Japan",True,38.2677554,140.8691498,1992,4/6/1992
"Fukushima, Japan",True,37.75454,140.4592144,1992,4/5/1992
"Shirakawa, Japan",False,37.1263397,140.2107192,1992,4/10/1992
"Onahama, Japan",False,36.9383759,140.8977807,1992,4/2/1992
"Wajima, Japan",False,37.3905644,136.8994281,1992,4/5/1992
"Aikawa, Japan",False,35.532347,139.297795,1992,4/8/1992
"Niigata, Japan",True,37.6452283,138.7669125,1992,4/5/1992
"Kanazawa, Japan",True,36.5780499,136.6480247,1992,4/2/1992
"Toyama, Japan",True,36.6957569,137.2136215,1992,4/4/1992
"Nagano, Japan",True,36.1143945,138.0319015,1992,4/9/1992
"Takada, Japan",False,34.516288,135.7448226,1992,4/5/1992
"Utsunomiya, Japan",True,36.5549677,139.8828776,1992,3/30/1992
"Fukui, Japan",True,35.9263502,136.6068127,1992,4/1/1992
"Takayama, Japan",False,36.1396246,137.2510322,1992,4/10/1992
"Matsumoto, Japan",False,36.2382047,137.9687141,1992,4/6/1992
"Maebashi, Japan",True,36.3893418,139.0632826,1992,3/26/1992
"Kumagaya, Japan",True,36.1472472,139.3886141,1992,3/22/1992
"Mito, Japan",True,36.3657792,140.4713933,1992,3/31/1992
"Tsuruga, Japan",False,35.6445135,136.0734634,1992,3/29/1992
"Gifu, Japan",True,35.7867449,137.0460777,1992,3/24/1992
"Nagoya, Japan",True,35.1851045,136.8998438,1992,3/21/1992
"Iida, Japan",False,35.5147101,137.8219519,1992,3/30/1992
"Kofu, Japan",True,35.6652481,138.5710441,1992,3/24/1992
"Choshi, Japan",True,35.7345338,140.8272667,1992,3/28/1992
"Tsu, Japan",True,34.7341973,136.5153283,1992,3/28/1992
"Hamamatsu, Japan",False,34.7109786,137.7259431,1992,3/26/1992
"Shizuoka, Japan",True,34.979149,138.38299,1992,3/24/1992
"Tokyo, Japan",True,35.6828387,139.7594549,1992,3/24/1992
"Owase, Japan",False,34.0707815,136.1911394,1992,3/25/1992
"Yokohama, Japan",True,35.444991,139.636768,1992,3/23/1992
"Tateyama, Japan",False,34.9965304,139.8699838,1992,3/27/1992
"Oshima, Japan",False,34.737515,139.400251,1992,3/26/1992
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,1992,3/31/1992
"Hachijojima, Japan",False,33.1024935,139.8076939278656,1992,3/30/1992
"Saigo, Japan",False,32.8728923,130.2439633,1992,3/31/1992
"Matsue, Japan",True,35.468115,133.048768,1992,3/30/1992
"Yonago, Japan",False,35.4276408,133.331459,1992,3/31/1992
"Tottori, Japan",True,35.3555075,133.8678525,1992,3/31/1992
"Toyooka, Japan",False,35.5446737,134.8201126,1992,4/2/1992
"Maizuru, Japan",False,35.4704853,135.34844,1992,3/31/1992
"Hamada, Japan",False,34.8991982,132.0799984,1992,3/26/1992
"Kyoto, Japan",True,35.021041,135.7556075,1992,3/27/1992
"Hikone, Japan",True,35.254276,136.215376,1992,3/31/1992
"Hiroshima, Japan",True,34.3916058,132.4518156,1992,3/27/1992
"Okayama, Japan",True,34.6553944,133.9194595,1992,3/30/1992
"Kobe, Japan",True,34.6932379,135.1943764,1992,3/27/1992
"Osaka, Japan",True,34.6198813,135.490357,1992,3/26/1992
"Sumoto, Japan",False,34.3389909,134.859985,1992,3/26/1992
"Wakayama, Japan",True,34.234617,135.1782181,1992,3/25/1992
"Shionomisaki, Japan",False,33.4377085,135.7549926,1992,3/28/1992
"Nara, Japan",True,34.2963089,135.8816819,1992,3/26/1992
"Matsuyama, Japan",True,33.8395188,132.7653521,1992,3/25/1992
"Takamatsu, Japan",True,34.3425592,134.0465338,1992,3/25/1992
"Uwajima, Japan",False,33.2232315,132.5606514,1992,3/23/1992
"Kochi, Japan",True,33.5680384,133.5394221,1992,3/25/1992
"Tokushima, Japan",True,34.0698307,134.5550353,1992,3/29/1992
"Shimonoseki, Japan",True,33.9577116,130.9415455,1992,3/27/1992
"Izuhara, Japan",False,34.2022882,129.288952,1992,3/25/1992
"Fukuoka, Japan",True,33.6251241,130.6180016,1992,3/22/1992
"Saga, Japan",True,33.2185408,130.1296585,1992,3/25/1992
"Oita, Japan",True,33.1819875,131.4270217,1992,3/26/1992
"Fukue, Japan",False,34.0471135,130.9156608,1992,3/22/1992
"Nagasaki, Japan",True,33.1154683,129.7874339,1992,3/22/1992
"Kumamoto, Japan",True,32.6450475,130.6341345,1992,3/18/1992
"Nobeoka, Japan",False,32.5823063,131.6649034,1992,3/24/1992
"Kagoshima, Japan",True,31.5841689,130.543387,1992,3/26/1992
"Miyazaki, Japan",True,31.9076334,131.4204022,1992,3/24/1992
"Yakushima, Japan",False,30.347925,130.52448324447516,1992,
"Tanegashima, Japan",False,30.591848,130.99589484044418,1992,3/27/1992
"Naze, Japan",True,28.3934485,129.5337385,1992,1/17/1992
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,1992,1/24/1992
"Ishigaki Island, Japan",True,24.3618503,124.1543424,1992,1/5/1992
"Miyakojima, Japan",True,24.813957,125.30557898287014,1992,1/10/1992
"Kumejima, Japan",False,26.341139,126.78905289115316,1992,1/5/1992
"Naha, Japan",True,26.2122345,127.6791452,1992,1/26/1992
"Nago, Japan",False,26.5914524,127.9773062,1992,1/6/1992
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,1992,1/21/1992
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,1992,1/20/1992
"Wakkanai, Japan",True,45.4158108,141.6730309,1993,5/15/1993
"Rumoi, Japan",False,43.941029,141.6368171,1993,5/12/1993
"Asahikawa, Japan",True,43.7627501,142.3579263,1993,5/8/1993
"Abashiri, Japan",True,44.0206027,144.2732035,1993,5/20/1993
"Sapporo, Japan",True,43.061936,141.3542924,1993,5/6/1993
"Iwamizawa, Japan",False,43.1959915,141.7761132,1993,5/7/1993
"Obihiro, Japan",True,42.923809,143.1966324,1993,5/8/1993
"Kushiro, Japan",True,42.9906837,144.3820381,1993,5/16/1993
"Nemuro, Japan",False,43.3301154,145.5829068,1993,
"Muroran, Japan",True,42.3152461,140.9740731,1993,5/4/1993
"Urakawa, Japan",False,42.1684998,142.7680974,1993,5/12/1993
"Esashi, Japan",False,41.8690714,140.1272235,1993,5/1/1993
"Hakodate, Japan",True,41.768793,140.729008,1993,4/27/1993
"Kutchan, Japan",False,42.901741,140.7590818,1993,5/12/1993
"Monbetsu, Japan",False,44.3565151,143.3545224,1993,5/17/1993
"Hiroo, Japan",False,42.285532,143.3116162,1993,5/13/1993
"Shinjo, Japan",False,38.7648577,140.3021449,1993,4/21/1993
"Aomori, Japan",True,40.886943,140.590121,1993,4/23/1993
"Hachinohe, Japan",False,40.5122388,141.4882959,1993,4/21/1993
"Akita, Japan",True,39.6898802,140.342608,1993,4/19/1993
"Morioka, Japan",True,39.7021331,141.1545397,1993,4/23/1993
"Miyako, Japan",False,39.6395835,141.9461177,1993,4/20/1993
"Sakata, Japan",False,38.9147229,139.8364101,1993,4/16/1993
"Yamagata, Japan",True,38.2553393,140.3400205,1993,4/16/1993
"Sendai, Japan",True,38.2677554,140.8691498,1993,4/9/1993
"Fukushima, Japan",True,37.75454,140.4592144,1993,4/12/1993
"Shirakawa, Japan",False,37.1263397,140.2107192,1993,4/16/1993
"Onahama, Japan",False,36.9383759,140.8977807,1993,4/8/1993
"Wajima, Japan",False,37.3905644,136.8994281,1993,4/8/1993
"Aikawa, Japan",False,35.532347,139.297795,1993,4/14/1993
"Niigata, Japan",True,37.6452283,138.7669125,1993,4/9/1993
"Kanazawa, Japan",True,36.5780499,136.6480247,1993,4/2/1993
"Toyama, Japan",True,36.6957569,137.2136215,1993,4/11/1993
"Nagano, Japan",True,36.1143945,138.0319015,1993,4/18/1993
"Takada, Japan",False,34.516288,135.7448226,1993,4/11/1993
"Utsunomiya, Japan",True,36.5549677,139.8828776,1993,4/2/1993
"Fukui, Japan",True,35.9263502,136.6068127,1993,4/4/1993
"Takayama, Japan",False,36.1396246,137.2510322,1993,4/21/1993
"Matsumoto, Japan",False,36.2382047,137.9687141,1993,4/14/1993
"Maebashi, Japan",True,36.3893418,139.0632826,1993,3/27/1993
"Kumagaya, Japan",True,36.1472472,139.3886141,1993,3/25/1993
"Mito, Japan",True,36.3657792,140.4713933,1993,4/2/1993
"Tsuruga, Japan",False,35.6445135,136.0734634,1993,4/2/1993
"Gifu, Japan",True,35.7867449,137.0460777,1993,3/27/1993
"Nagoya, Japan",True,35.1851045,136.8998438,1993,3/26/1993
"Iida, Japan",False,35.5147101,137.8219519,1993,4/3/1993
"Kofu, Japan",True,35.6652481,138.5710441,1993,3/26/1993
"Choshi, Japan",True,35.7345338,140.8272667,1993,4/4/1993
"Tsu, Japan",True,34.7341973,136.5153283,1993,4/2/1993
"Hamamatsu, Japan",False,34.7109786,137.7259431,1993,3/31/1993
"Shizuoka, Japan",True,34.979149,138.38299,1993,3/30/1993
"Tokyo, Japan",True,35.6828387,139.7594549,1993,3/24/1993
"Owase, Japan",False,34.0707815,136.1911394,1993,3/27/1993
"Yokohama, Japan",True,35.444991,139.636768,1993,3/24/1993
"Tateyama, Japan",False,34.9965304,139.8699838,1993,4/2/1993
"Oshima, Japan",False,34.737515,139.400251,1993,4/1/1993
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,1993,4/1/1993
"Hachijojima, Japan",False,33.1024935,139.8076939278656,1993,4/9/1993
"Saigo, Japan",False,32.8728923,130.2439633,1993,4/2/1993
"Matsue, Japan",True,35.468115,133.048768,1993,4/1/1993
"Yonago, Japan",False,35.4276408,133.331459,1993,4/1/1993
"Tottori, Japan",True,35.3555075,133.8678525,1993,4/1/1993
"Toyooka, Japan",False,35.5446737,134.8201126,1993,4/3/1993
"Maizuru, Japan",False,35.4704853,135.34844,1993,4/3/1993
"Hamada, Japan",False,34.8991982,132.0799984,1993,3/30/1993
"Kyoto, Japan",True,35.021041,135.7556075,1993,3/28/1993
"Hikone, Japan",True,35.254276,136.215376,1993,4/3/1993
"Hiroshima, Japan",True,34.3916058,132.4518156,1993,3/26/1993
"Okayama, Japan",True,34.6553944,133.9194595,1993,3/29/1993
"Kobe, Japan",True,34.6932379,135.1943764,1993,3/29/1993
"Osaka, Japan",True,34.6198813,135.490357,1993,3/29/1993
"Sumoto, Japan",False,34.3389909,134.859985,1993,3/31/1993
"Wakayama, Japan",True,34.234617,135.1782181,1993,3/28/1993
"Shionomisaki, Japan",False,33.4377085,135.7549926,1993,4/2/1993
"Nara, Japan",True,34.2963089,135.8816819,1993,3/30/1993
"Matsuyama, Japan",True,33.8395188,132.7653521,1993,3/26/1993
"Takamatsu, Japan",True,34.3425592,134.0465338,1993,3/27/1993
"Uwajima, Japan",False,33.2232315,132.5606514,1993,3/30/1993
"Kochi, Japan",True,33.5680384,133.5394221,1993,3/29/1993
